id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
323361,00AA,small_airport,Aero B Ranch Airport,38.704022,-101.473911,3435,NA,US,US-KS,Leoti,no,UNKNOWN,UNKNOWN,00AA,00AA,UNKNOWN,UNKNOWN,UNKNOWN
6524,00AK,small_airport,Lowell Field,59.947733,-151.692524,450,NA,US,US-AK,Anchor Point,no,UNKNOWN,UNKNOWN,00AK,00AK,UNKNOWN,UNKNOWN,UNKNOWN
6525,00AL,small_airport,Epps Airpark,34.86479949951172,-86.77030181884766,820,NA,US,US-AL,Harvest,no,UNKNOWN,UNKNOWN,00AL,00AL,UNKNOWN,UNKNOWN,UNKNOWN
506791,00AN,small_airport,Katmai Lodge Airport,59.093287,-156.456699,80,NA,US,US-AK,King Salmon,no,UNKNOWN,UNKNOWN,00AN,00AN,UNKNOWN,UNKNOWN,UNKNOWN
322127,00AS,small_airport,Fulton Airport,34.9428028,-97.8180194,1100,NA,US,US-OK,Alex,no,UNKNOWN,UNKNOWN,00AS,00AS,UNKNOWN,UNKNOWN,UNKNOWN
6527,00AZ,small_airport,Cordes Airport,34.305599212646484,-112.16500091552734,3810,NA,US,US-AZ,Cordes,no,UNKNOWN,UNKNOWN,00AZ,00AZ,UNKNOWN,UNKNOWN,UNKNOWN
6528,00CA,small_airport,Goldstone (GTS) Airport,35.35474,-116.885329,3038,NA,US,US-CA,Barstow,no,UNKNOWN,UNKNOWN,00CA,00CA,UNKNOWN,https://en.wikipedia.org/wiki/Goldstone_Gts_Airport,UNKNOWN
324424,00CL,small_airport,Williams Ag Airport,39.427188,-121.763427,87,NA,US,US-CA,Biggs,no,UNKNOWN,UNKNOWN,00CL,00CL,UNKNOWN,UNKNOWN,UNKNOWN
6531,00FA,small_airport,Grass Patch Airport,28.64550018310547,-82.21900177001953,53,NA,US,US-FL,Bushnell,no,UNKNOWN,UNKNOWN,00FA,00FA,UNKNOWN,UNKNOWN,UNKNOWN
6533,00FL,small_airport,River Oak Airport,27.230899810791016,-80.96920013427734,35,NA,US,US-FL,Okeechobee,no,UNKNOWN,UNKNOWN,00FL,00FL,UNKNOWN,UNKNOWN,UNKNOWN
6534,00GA,small_airport,Lt World Airport,33.76750183105469,-84.06829833984375,700,NA,US,US-GA,Lithonia,no,UNKNOWN,UNKNOWN,00GA,00GA,UNKNOWN,UNKNOWN,UNKNOWN
6537,00ID,small_airport,Delta Shores Airport,48.145301818847656,-116.21399688720703,2064,NA,US,US-ID,Clark Fork,no,UNKNOWN,UNKNOWN,00ID,00ID,UNKNOWN,UNKNOWN,UNKNOWN
322581,00IG,small_airport,Goltl Airport,39.724028,-101.395994,3359,NA,US,US-KS,McDonald,no,UNKNOWN,UNKNOWN,00IG,00IG,UNKNOWN,UNKNOWN,UNKNOWN
6539,00IL,small_airport,Hammer Airport,41.978401,-89.560402,840,NA,US,US-IL,Polo,no,UNKNOWN,UNKNOWN,00IL,00IL,UNKNOWN,UNKNOWN,Radio Ranch
6541,00IS,small_airport,Hayenga's Cant Find Farms Airport,40.02560043334961,-89.1229019165039,820,NA,US,US-IL,Kings,no,UNKNOWN,UNKNOWN,00IS,00IS,UNKNOWN,UNKNOWN,UNKNOWN
6542,00KS,small_airport,Hayden Farm Airport,38.72779846191406,-94.93049621582031,1100,NA,US,US-KS,Gardner,no,UNKNOWN,UNKNOWN,00KS,00KS,UNKNOWN,UNKNOWN,UNKNOWN
6543,00KY,small_airport,Robbins Roost Airport,37.409400939941406,-84.61969757080078,1265,NA,US,US-KY,Stanford,no,UNKNOWN,UNKNOWN,00KY,00KY,UNKNOWN,UNKNOWN,UNKNOWN
6545,00LS,small_airport,Lejeune Airport,30.136299,-92.429398,12,NA,US,US-LA,Crowley,no,UNKNOWN,UNKNOWN,00LS,00LS,UNKNOWN,UNKNOWN,UNKNOWN
6546,00MD,small_airport,Slater Field,38.75709915161133,-75.75379943847656,45,NA,US,US-MD,Federalsburg,no,UNKNOWN,UNKNOWN,00MD,00MD,UNKNOWN,UNKNOWN,UNKNOWN
6548,00MN,small_airport,Battle Lake Municipal Airport,46.29999923706055,-95.70030212402344,1365,NA,US,US-MN,Battle Lake,no,UNKNOWN,UNKNOWN,00MN,00MN,UNKNOWN,UNKNOWN,UNKNOWN
6549,00MO,small_airport,Cooper Flying Service Airport,37.202800750732,-94.412399291992,970,NA,US,US-MO,Alba,no,UNKNOWN,UNKNOWN,00MO,00MO,UNKNOWN,UNKNOWN,5K8
6551,00N,small_airport,Bucks Airport,39.472998,-75.184346,105,NA,US,US-NJ,Bridgeton,no,UNKNOWN,UNKNOWN,K00N,00N,UNKNOWN,https://en.wikipedia.org/wiki/Bucks_Airport,UNKNOWN
6552,00NC,small_airport,North Raleigh Airport,36.085201263427734,-78.37139892578125,348,NA,US,US-NC,Louisburg,no,UNKNOWN,UNKNOWN,00NC,00NC,UNKNOWN,UNKNOWN,UNKNOWN
6554,00NY,small_airport,Weiss Airfield,42.89576,-77.495263,1000,NA,US,US-NY,West Bloomfield,no,UNKNOWN,UNKNOWN,00NY,00NY,UNKNOWN,UNKNOWN,UNKNOWN
328503,00OK,small_airport,Gull Bay Landing Airport,36.198598,-96.217693,960,NA,US,US-OK,Sandsprings,no,UNKNOWN,UNKNOWN,00OK,00OK,UNKNOWN,UNKNOWN,UNKNOWN
45773,00PN,small_airport,Ferrell Field,41.2995,-80.211111,1301,NA,US,US-PA,Mercer,no,UNKNOWN,UNKNOWN,00PN,00PN,UNKNOWN,UNKNOWN,UNKNOWN
6560,00S,small_airport,McKenzie Bridge State Airport,44.181466,-122.086,1620,NA,US,US-OR,Blue River,no,UNKNOWN,UNKNOWN,K00S,00S,UNKNOWN,https://en.wikipedia.org/wiki/McKenzie_Bridge_State_Airport,UNKNOWN
6561,00SC,small_airport,Flying O Airport,34.0093994140625,-80.26719665527344,150,NA,US,US-SC,Sumter,no,UNKNOWN,UNKNOWN,00SC,00SC,UNKNOWN,UNKNOWN,UNKNOWN
330391,00SD,small_airport,Homan Field,44.809158,-96.498897,1590,NA,US,US-SD,Gary,no,UNKNOWN,UNKNOWN,00SD,00SD,UNKNOWN,UNKNOWN,UNKNOWN
6565,00TS,small_airport,Alpine Range Airport,32.607601165771484,-97.24199676513672,670,NA,US,US-TX,Everman,no,UNKNOWN,UNKNOWN,00TS,00TS,UNKNOWN,UNKNOWN,UNKNOWN
516563,00TT,small_airport,Nowhere Airport,34.516606,-99.93694,1752,NA,US,US-TX,Goodlett,no,UNKNOWN,UNKNOWN,00TT,00TT,UNKNOWN,UNKNOWN,UNKNOWN
6568,00VA,small_airport,Vaughan Airport,36.574964,-78.998437,551,NA,US,US-VA,Alton,no,UNKNOWN,UNKNOWN,00VA,00VA,UNKNOWN,UNKNOWN,UNKNOWN
6569,00VI,small_airport,Groundhog Mountain Airport,36.663299560546875,-80.49949645996094,2680,NA,US,US-VA,Hillsville,no,UNKNOWN,UNKNOWN,00VI,00VI,UNKNOWN,UNKNOWN,UNKNOWN
6570,00W,small_airport,Lower Granite State Airport,46.672884,-117.441933,719,NA,US,US-WA,Colfax,no,UNKNOWN,UNKNOWN,K00W,00W,http://www.wsdot.wa.gov/aviation/AllStateAirports/Colfax_LowerGraniteState.htm,UNKNOWN,0WA0
6571,00WA,small_airport,Howell Airport,47.17839813232422,-122.77200317382812,150,NA,US,US-WA,Longbranch,no,UNKNOWN,UNKNOWN,00WA,00WA,UNKNOWN,UNKNOWN,UNKNOWN
6572,00WI,small_airport,Northern Lite Airport,44.304298400878906,-89.05010223388672,860,NA,US,US-WI,Waupaca,no,UNKNOWN,UNKNOWN,00WI,00WI,UNKNOWN,UNKNOWN,UNKNOWN
6573,00WN,small_airport,Hawks Run Airport,46.25,-117.2490005493164,2900,NA,US,US-WA,Asotin,no,UNKNOWN,UNKNOWN,00WN,00WN,UNKNOWN,UNKNOWN,UNKNOWN
6574,00WV,small_airport,Lazy J. Aerodrome,38.82889938354492,-79.86609649658203,2060,NA,US,US-WV,Beverly,no,UNKNOWN,UNKNOWN,00WV,00WV,UNKNOWN,UNKNOWN,UNKNOWN
525140,00XA,small_airport,Weeski Ranch Airport,30.224,-96.01417,271,NA,US,US-TX,UNKNOWN,no,UNKNOWN,UNKNOWN,00XA,00XA,UNKNOWN,UNKNOWN,UNKNOWN
6576,01A,small_airport,Purkeypile Airport,62.940833,-152.269722,2041,NA,US,US-AK,Purkeypile,no,UNKNOWN,UNKNOWN,K01A,01A,UNKNOWN,UNKNOWN,UNKNOWN
6578,01AL,small_airport,Ware Island Airport,32.94599914550781,-86.51390075683594,344,NA,US,US-AL,Clanton,no,UNKNOWN,UNKNOWN,01AL,01AL,UNKNOWN,UNKNOWN,UNKNOWN
356168,01AN,small_airport,McHone Heights Airport,61.649095,-149.339025,610,NA,US,US-AK,Wasilla,no,UNKNOWN,UNKNOWN,01AN,01AN,UNKNOWN,UNKNOWN,UNKNOWN
6583,01CL,small_airport,Swansboro Country Airport,38.7999,-120.734001,2594,NA,US,US-CA,Placerville,no,UNKNOWN,UNKNOWN,01CL,01CL,UNKNOWN,https://en.wikipedia.org/wiki/Swansboro_Country_Airport,UNKNOWN
6587,01FA,small_airport,Rybolt Ranch Airport,28.589399337768555,-81.14420318603516,55,NA,US,US-FL,Orlando,no,UNKNOWN,UNKNOWN,01FA,01FA,UNKNOWN,UNKNOWN,UNKNOWN
6589,01FL,small_airport,Cedar Knoll Flying Ranch Airport,28.78190040588379,-81.1592025756836,19,NA,US,US-FL,Geneva,no,UNKNOWN,UNKNOWN,01FL,01FL,UNKNOWN,UNKNOWN,UNKNOWN
6591,01GE,small_airport,The Farm Airport,32.675106,-82.771055,375,NA,US,US-GA,Wrightsville,no,UNKNOWN,UNKNOWN,01GE,01GE,UNKNOWN,UNKNOWN,UNKNOWN
6530,01ID,small_airport,Lava Hot Springs Airport,42.6082,-112.031998,5268,NA,US,US-ID,Lava Hot Springs,no,UNKNOWN,UNKNOWN,01ID,01ID,UNKNOWN,UNKNOWN,Formerly 00E ID26
6593,01II,small_airport,Myers Field,39.8849983215332,-86.50669860839844,950,NA,US,US-IN,Lizton,no,UNKNOWN,UNKNOWN,01II,01II,UNKNOWN,UNKNOWN,UNKNOWN
6596,01IS,small_airport,William E. Koenig Airport,39.01620101928711,-90.31819915771484,670,NA,US,US-IL,Dow,no,UNKNOWN,UNKNOWN,01IS,01IS,UNKNOWN,UNKNOWN,UNKNOWN
6597,01J,small_airport,Hilliard Airpark,30.685568,-81.906346,59,NA,US,US-FL,Hilliard,no,UNKNOWN,UNKNOWN,K01J,01J,UNKNOWN,https://en.wikipedia.org/wiki/Hilliard_Airpark,UNKNOWN
6598,01K,small_airport,Caldwell Municipal Airport,37.036132,-97.58533,1157,NA,US,US-KS,Caldwell,no,UNKNOWN,UNKNOWN,K01K,01K,UNKNOWN,https://en.wikipedia.org/wiki/Caldwell_Municipal_Airport_(Kansas),UNKNOWN
6599,01KS,small_airport,Flying N Ranch Airport,38.54059982299805,-97.00330352783203,1485,NA,US,US-KS,Lost Springs,no,UNKNOWN,UNKNOWN,01KS,01KS,UNKNOWN,UNKNOWN,UNKNOWN
6601,01LA,small_airport,Barham Airport,32.638999938964844,-91.77369689941406,90,NA,US,US-LA,Oak Ridge,no,UNKNOWN,UNKNOWN,01LA,01LA,UNKNOWN,UNKNOWN,UNKNOWN
6602,01LL,small_airport,Schumaier Restricted Landing Area,38.12580108642578,-89.46389770507812,555,NA,US,US-IL,Pinckneyville,no,UNKNOWN,UNKNOWN,01LL,01LL,UNKNOWN,UNKNOWN,UNKNOWN
6603,01LS,small_airport,Country Breeze Airport,30.722478,-91.077372,125,NA,US,US-LA,Slaughter,no,UNKNOWN,UNKNOWN,01LS,01LS,UNKNOWN,UNKNOWN,UNKNOWN
6610,01MT,small_airport,Crystal Lakes Resort Airport,48.789100646972656,-114.87999725341797,3141,NA,US,US-MT,Fortine,no,UNKNOWN,UNKNOWN,01MT,01MT,UNKNOWN,UNKNOWN,UNKNOWN
6611,01NC,small_airport,Topsail Airpark,34.47529983520508,-77.5813980102539,65,NA,US,US-NC,Holly Ridge,no,UNKNOWN,UNKNOWN,01NC,01NC,UNKNOWN,UNKNOWN,UNKNOWN
6613,01NH,small_airport,Moore Airfield,43.6445,-72.086998,835,NA,US,US-NH,Canaan,no,UNKNOWN,UNKNOWN,01NH,01NH,UNKNOWN,UNKNOWN,Enfield
45537,01NM,small_airport,Champion Ranch Airport,33.008611,-104.540278,3630,NA,US,US-NM,Lake Arthur,no,UNKNOWN,UNKNOWN,01NM,01NM,UNKNOWN,UNKNOWN,UNKNOWN
6615,01NV,small_airport,Lantana Ranch Airport,38.76390075683594,-119.0270004272461,4600,NA,US,US-NV,Yerington,no,UNKNOWN,UNKNOWN,01NV,01NV,UNKNOWN,UNKNOWN,UNKNOWN
345166,01OL,small_airport,Spring Creek Ranch East Airport,34.391667,-96.690833,1060,NA,US,US-OK,Tishomingo,no,UNKNOWN,UNKNOWN,01OL,01OL,UNKNOWN,UNKNOWN,UNKNOWN
6621,01PN,small_airport,Bierly(Personal Use) Airport,40.930599212646484,-77.73889923095703,960,NA,US,US-PA,Bellefonte,no,UNKNOWN,UNKNOWN,01PN,01PN,UNKNOWN,UNKNOWN,UNKNOWN
6622,01PS,small_airport,Nort's Resort Airport,41.59590148925781,-76.02960205078125,1040,NA,US,US-PA,Meshoppen,no,UNKNOWN,UNKNOWN,01PS,01PS,UNKNOWN,UNKNOWN,UNKNOWN
6623,01SC,small_airport,York Airport,35.032100677490234,-81.25279998779297,779,NA,US,US-SC,York,no,UNKNOWN,UNKNOWN,01SC,01SC,UNKNOWN,UNKNOWN,UNKNOWN
6625,01TE,small_airport,Smith Field,32.737598,-96.428001,505,NA,US,US-TX,Forney,no,UNKNOWN,UNKNOWN,01TE,01TE,UNKNOWN,UNKNOWN,02F
6626,01TN,small_airport,Colonial Air Park,34.99589920043945,-89.73059844970703,370,NA,US,US-TN,Collierville,no,UNKNOWN,UNKNOWN,01TN,01TN,UNKNOWN,UNKNOWN,UNKNOWN
6629,01U,small_airport,Duckwater Airport,38.849785,-115.634987,5124,NA,US,US-NV,Duckwater,no,UNKNOWN,UNKNOWN,K01U,01U,UNKNOWN,UNKNOWN,UNKNOWN
6630,01UT,small_airport,La Sal Junction Airport,38.30830001831055,-109.39600372314453,6000,NA,US,US-UT,La Sal,no,UNKNOWN,UNKNOWN,01UT,01UT,UNKNOWN,UNKNOWN,UNKNOWN
6631,01VA,small_airport,Pickles Airport,39.125,-77.9250030518,500,NA,US,US-VA,Berryville,no,UNKNOWN,UNKNOWN,01VA,01VA,UNKNOWN,UNKNOWN,UNKNOWN
6635,01WY,small_airport,Keyhole Airport,44.348312,-104.8106,4250,NA,US,US-WY,Pine Haven,no,UNKNOWN,UNKNOWN,01WY,01WY,UNKNOWN,UNKNOWN,UNKNOWN
335815,02AA,small_airport,Barefoot Airport,61.506147,-149.912825,160,NA,US,US-AK,Big Lake,no,UNKNOWN,UNKNOWN,02AA,02AA,UNKNOWN,UNKNOWN,H & H Field
6637,02AK,small_airport,Rustic Wilderness Airport,61.876907,-150.097626,190,NA,US,US-AK,Willow,no,UNKNOWN,UNKNOWN,02AK,02AK,UNKNOWN,UNKNOWN,UNKNOWN
6638,02AL,small_airport,Bass Field,30.37150001525879,-87.76439666748047,61,NA,US,US-AL,Foley,no,UNKNOWN,UNKNOWN,02AL,02AL,UNKNOWN,UNKNOWN,UNKNOWN
529870,02AN,small_airport,Emerald Ridge Airport,59.704223,-151.295869,222,NA,US,US-AK,Homer,no,UNKNOWN,UNKNOWN,02AN,02AN,UNKNOWN,UNKNOWN,UNKNOWN
6642,02CD,small_airport,Shannon Field,34.129600524902344,-90.52400207519531,165,NA,US,US-MS,Clarksdale,no,UNKNOWN,UNKNOWN,02CD,02CD,UNKNOWN,UNKNOWN,UNKNOWN
6643,02CL,small_airport,Conover Air Lodge Airport,34.761101,-119.058998,5160,NA,US,US-CA,Frazier Park,no,UNKNOWN,UNKNOWN,02CL,02CL,UNKNOWN,UNKNOWN,04L
6644,02CO,small_airport,Mc Cullough Airport,37.64329910279999,-106.04699707,7615,NA,US,US-CO,Monte Vista,no,UNKNOWN,UNKNOWN,02CO,02CO,UNKNOWN,UNKNOWN,UNKNOWN
6646,02FA,small_airport,Osborn Airfield,28.526699,-81.874802,121,NA,US,US-FL,Groveland,no,UNKNOWN,UNKNOWN,02FA,02FA,UNKNOWN,https://en.wikipedia.org/wiki/Osborn_Airfield,UNKNOWN
341544,02FD,small_airport,Triple R Ranch Airport,30.950976,-86.635555,209,NA,US,US-FL,Baker,no,UNKNOWN,UNKNOWN,02FD,02FD,UNKNOWN,UNKNOWN,UNKNOWN
6648,02GA,small_airport,Doug Bolton Field,34.202598571777344,-83.42900085449219,884,NA,US,US-GA,Commerce,no,UNKNOWN,UNKNOWN,02GA,02GA,UNKNOWN,UNKNOWN,UNKNOWN
6649,02GE,small_airport,Etowah Fields Airport,34.17530059814453,-84.92440032958984,710,NA,US,US-GA,Euharlee,no,UNKNOWN,UNKNOWN,02GE,02GE,UNKNOWN,UNKNOWN,UNKNOWN
6652,02ID,small_airport,Morgan Ranch Airport,44.55550003051758,-115.30500030517578,5634,NA,US,US-ID,Cascade,no,UNKNOWN,UNKNOWN,02ID,02ID,UNKNOWN,UNKNOWN,UNKNOWN
6653,02II,small_airport,King Ultralightport,40.06230163574219,-86.21050262451172,925,NA,US,US-IN,Westfield,no,UNKNOWN,UNKNOWN,02II,02II,UNKNOWN,UNKNOWN,UNKNOWN
6654,02IN,small_airport,Diamond P. Field,40.208900451660156,-85.54080200195312,904,NA,US,US-IN,Muncie,no,UNKNOWN,UNKNOWN,02IN,02IN,UNKNOWN,UNKNOWN,UNKNOWN
6656,02KS,small_airport,JMJ Landing Airport,39.221416,-96.057072,1170,NA,US,US-KS,Saint Marys,no,UNKNOWN,UNKNOWN,02KS,02KS,UNKNOWN,UNKNOWN,UNKNOWN
322099,02MD,small_airport,Garner Field,38.672544,-76.709739,141,NA,US,US-MD,Brandywine,no,UNKNOWN,UNKNOWN,02MD,02MD,UNKNOWN,UNKNOWN,UNKNOWN
6661,02ME,small_airport,Nadeau's Airfield,43.537467,-70.930685,700,NA,US,US-ME,Acton,no,UNKNOWN,UNKNOWN,02ME,02ME,UNKNOWN,UNKNOWN,Mellion Airport Old Acton Airfield
6662,02MI,small_airport,Fairplains Airpark,43.157100677490234,-85.14849853515625,850,NA,US,US-MI,Greenville,no,UNKNOWN,UNKNOWN,02MI,02MI,UNKNOWN,UNKNOWN,UNKNOWN
6664,02MO,small_airport,Troy Airpark,39.04999923706055,-91.03350067138672,650,NA,US,US-MO,Troy,no,UNKNOWN,UNKNOWN,02MO,02MO,UNKNOWN,UNKNOWN,UNKNOWN
6665,02MS,small_airport,Watts Field,34.095701,-90.846131,153,NA,US,US-MS,Rochdale,no,UNKNOWN,UNKNOWN,02MS,02MS,UNKNOWN,UNKNOWN,UNKNOWN
6668,02NE,small_airport,Benes Service Airport,41.074501037597656,-96.90450286865234,1550,NA,US,US-NE,Valparaiso,no,UNKNOWN,UNKNOWN,02NE,02NE,UNKNOWN,UNKNOWN,UNKNOWN
526225,02NM,small_airport,FFR Animas Landing Strip,32.09071,-108.870735,4240,NA,US,US-NM,Animas,no,UNKNOWN,UNKNOWN,02NM,02NM,UNKNOWN,UNKNOWN,UNKNOWN
6671,02NV,small_airport,Paiute Meadows Airport,41.299551,-118.926709,4443,NA,US,US-NV,Winnemucca,no,UNKNOWN,UNKNOWN,02NV,02NV,UNKNOWN,UNKNOWN,UNKNOWN
6673,02OH,small_airport,Zimmerman Airport,41.376399993896484,-83.08329772949219,614,NA,US,US-OH,Fremont,no,UNKNOWN,UNKNOWN,02OH,02OH,UNKNOWN,UNKNOWN,UNKNOWN
6674,02OI,small_airport,Murtha Airport,41.801998138427734,-80.56539916992188,950,NA,US,US-OH,Conneaut,no,UNKNOWN,UNKNOWN,02OI,02OI,UNKNOWN,UNKNOWN,UNKNOWN
6676,02OR,small_airport,Rowena Dell Airport,45.68149948120117,-121.31600189208984,705,NA,US,US-OR,The Dalles,no,UNKNOWN,UNKNOWN,02OR,02OR,UNKNOWN,UNKNOWN,UNKNOWN
6680,02PR,small_airport,Cuylers Airport,18.464924,-66.363773,15,NA,PR,PR-U-A,Vega Baja,no,UNKNOWN,UNKNOWN,02PR,02PR,UNKNOWN,UNKNOWN,UNKNOWN
6682,02SC,small_airport,Harpers Airport,32.760211,-81.225872,111,NA,US,US-SC,Estill,no,UNKNOWN,UNKNOWN,02SC,02SC,UNKNOWN,UNKNOWN,UNKNOWN
6683,02T,small_airport,Wise River Airport,45.769100189208984,-112.98200225830078,5830,NA,US,US-MT,Wise River,no,UNKNOWN,UNKNOWN,02T,02T,UNKNOWN,UNKNOWN,UNKNOWN
6686,02TN,small_airport,Ellis Field,35.780355,-86.585521,840,NA,US,US-TN,Rockvale,no,UNKNOWN,UNKNOWN,02TN,02TN,UNKNOWN,UNKNOWN,UNKNOWN
6689,02UT,small_airport,Lucin Airport,41.369336,-113.841019,4412,NA,US,US-UT,Lucin,no,UNKNOWN,UNKNOWN,02UT,02UT,UNKNOWN,UNKNOWN,UNKNOWN
6690,02VA,small_airport,The Greenhouse Airport,38.435699462890625,-77.8572006225586,320,NA,US,US-VA,Culpeper,no,UNKNOWN,UNKNOWN,02VA,02VA,UNKNOWN,UNKNOWN,UNKNOWN
6692,02WA,small_airport,Cawleys South Prairie Airport,47.15230178833008,-122.09400177001953,690,NA,US,US-WA,South Prairie,no,UNKNOWN,UNKNOWN,02WA,02WA,UNKNOWN,UNKNOWN,UNKNOWN
6693,02WI,small_airport,Beer Airport,45.031898498535156,-92.65579986572266,920,NA,US,US-WI,Hudson,no,UNKNOWN,UNKNOWN,02WI,02WI,UNKNOWN,UNKNOWN,UNKNOWN
6694,02WN,small_airport,Fowler Field,48.74580001831055,-119.31900024414062,2150,NA,US,US-WA,Tonasket,no,UNKNOWN,UNKNOWN,02WN,02WN,UNKNOWN,UNKNOWN,UNKNOWN
330393,02XA,small_airport,JLS Farms Airport,33.591319,-95.882864,675,NA,US,US-TX,Honey Grove,no,UNKNOWN,UNKNOWN,02XA,02XA,UNKNOWN,UNKNOWN,UNKNOWN
6699,03AZ,small_airport,Thompson International Aviation Airport,31.430971,-110.088087,4275,NA,US,US-AZ,Hereford,no,UNKNOWN,UNKNOWN,03AZ,03AZ,UNKNOWN,UNKNOWN,UNKNOWN
6702,03FA,small_airport,Lake Persimmon Airstrip,27.353099822998047,-81.40809631347656,70,NA,US,US-FL,Lake Placid,no,UNKNOWN,UNKNOWN,03FA,03FA,UNKNOWN,UNKNOWN,UNKNOWN
322717,03GA,small_airport,HIA Airport,32.561626,-81.85509,238,NA,US,US-GA,Statesboro,no,UNKNOWN,UNKNOWN,03GA,03GA,UNKNOWN,UNKNOWN,UNKNOWN
6707,03ID,small_airport,Flying Y Ranch Airport,44.793965,-116.531543,3180,NA,US,US-ID,Council,no,UNKNOWN,UNKNOWN,03ID,03ID,UNKNOWN,UNKNOWN,UNKNOWN
6708,03II,small_airport,Davis Field Ultralightport,37.9620018005,-87.7789001465,465,NA,US,US-IN,Mount Vernon,no,UNKNOWN,UNKNOWN,03II,03II,UNKNOWN,UNKNOWN,UNKNOWN
6709,03IL,small_airport,Wix Airport,41.40230178833008,-87.81670379638672,750,NA,US,US-IL,Monee,no,UNKNOWN,UNKNOWN,03IL,03IL,UNKNOWN,UNKNOWN,UNKNOWN
6710,03IN,small_airport,Heinzman Airport,40.18000030517578,-86.01249694824219,850,NA,US,US-IN,Arcadia,no,UNKNOWN,UNKNOWN,03IN,03IN,UNKNOWN,UNKNOWN,UNKNOWN
6713,03KY,small_airport,Flying H Farms Airport,37.796085,-87.53859,385,NA,US,US-KY,Henderson,no,UNKNOWN,UNKNOWN,03KY,03KY,UNKNOWN,UNKNOWN,UNKNOWN
6717,03MA,small_airport,Hadley Airport,42.393431,-72.551553,150,NA,US,US-MA,Hadley,no,UNKNOWN,UNKNOWN,03MA,03MA,UNKNOWN,UNKNOWN,UNKNOWN
6719,03ME,small_airport,Maple Ridge Airport,44.084251,-70.626905,556,NA,US,US-ME,Harrison,no,UNKNOWN,UNKNOWN,03ME,03ME,UNKNOWN,UNKNOWN,UNKNOWN
6721,03MN,small_airport,Nauerth Land Ranch Airport,43.62519836425781,-95.22470092773438,1435,NA,US,US-MN,Lakefield,no,UNKNOWN,UNKNOWN,03MN,03MN,UNKNOWN,UNKNOWN,UNKNOWN
6724,03MT,small_airport,Cascade Field,47.267327,-111.71748,3580,NA,US,US-MT,Cascade,no,UNKNOWN,UNKNOWN,3MT7,3MT7,UNKNOWN,UNKNOWN,03MT
6725,03MU,small_airport,McDonnell Airport,38.4925,-94.412498,874,NA,US,US-MO,Archie,no,UNKNOWN,UNKNOWN,03MU,03MU,UNKNOWN,UNKNOWN,UNKNOWN
4650,03N,small_airport,Utirik Airport,11.222219,169.851429,4,OC,MH,MH-UTI,Utirik Island,yes,UNKNOWN,UTK,03N,03N,UNKNOWN,https://en.wikipedia.org/wiki/Utirik_Airport,UNKNOWN
6726,03NC,small_airport,Pilots Ridge Airport,34.104236,-77.905855,35,NA,US,US-NC,Carolina Beach,no,UNKNOWN,UNKNOWN,03NC,03NC,UNKNOWN,UNKNOWN,UNKNOWN
6727,03ND,small_airport,Olafson Brothers Airport,48.626399993896484,-97.8290023803711,1045,NA,US,US-ND,Edinburg,no,UNKNOWN,UNKNOWN,03ND,03ND,UNKNOWN,UNKNOWN,UNKNOWN
6728,03NE,small_airport,Hyde Ranch Airport,41.5463981628418,-99.3311996459961,2430,NA,US,US-NE,Comstock,no,UNKNOWN,UNKNOWN,03NE,03NE,UNKNOWN,UNKNOWN,UNKNOWN
6731,03NV,small_airport,Llama Ranch Airport,40.58440017700195,-115.2979965209961,6120,NA,US,US-NV,Ruby Valley,no,UNKNOWN,UNKNOWN,03NV,03NV,UNKNOWN,UNKNOWN,UNKNOWN
6732,03NY,small_airport,Talmage Field,40.958308,-72.717326,95,NA,US,US-NY,Riverhead,no,UNKNOWN,UNKNOWN,03NY,03NY,UNKNOWN,UNKNOWN,UNKNOWN
6733,03OH,small_airport,Gibbs Field,41.416933,-83.018339,580,NA,US,US-OH,Fremont,no,UNKNOWN,UNKNOWN,03OH,03OH,UNKNOWN,UNKNOWN,UNKNOWN
6735,03OK,small_airport,Sahoma Lake Airport,36.041259,-96.161517,890,NA,US,US-OK,Sapulpa,no,UNKNOWN,UNKNOWN,03OK,03OK,UNKNOWN,UNKNOWN,UNKNOWN
348548,03OL,small_airport,Bluebird Airport,35.012334,-97.702735,1232,NA,US,US-OK,Alex,no,UNKNOWN,UNKNOWN,03OL,03OL,UNKNOWN,UNKNOWN,UNKNOWN
6736,03OR,small_airport,Powwatka Ridge Airport,45.85540008544922,-117.48400115966797,3340,NA,US,US-OR,Troy,no,UNKNOWN,UNKNOWN,03OR,03OR,UNKNOWN,UNKNOWN,UNKNOWN
322892,03PR,small_airport,Sun View Field Airport,39.065931,-94.938417,980,NA,US,US-KS,Bonner Springs,no,UNKNOWN,UNKNOWN,03PR,03PR,UNKNOWN,UNKNOWN,UNKNOWN
6740,03S,small_airport,Sandy River Airport,45.401629,-122.228771,704,NA,US,US-OR,Sandy,no,UNKNOWN,UNKNOWN,K03S,03S,UNKNOWN,https://en.wikipedia.org/wiki/Sandy_River_Airport,UNKNOWN
